seq_reason,lineage,date_draw,count
N,BA.1.13,2022-02-17,42
N,BA.1.13,2022-02-18,26
N,BA.1.13,2022-02-19,11
N,BA.1.13,2022-02-20,4
N,BA.1.13,2022-02-21,18
N,BA.1.13,2022-02-22,31
N,BA.1.13,2022-02-23,52
N,BA.1.13,2022-02-24,12
N,BA.1.13,2022-02-25,15
N,BA.1.13,2022-02-26,23
N,BA.1.13,2022-02-27,3
N,BA.1.13,2022-02-28,17
N,BA.1.13,2022-03-01,19
N,BA.1.13,2022-03-02,27
N,BA.1.13,2022-03-03,5
N,BA.1.13,2022-03-04,5
N,BA.1.13,2022-03-05,7
N,BA.1.13,2022-03-07,4
N,BA.1.13,2022-03-08,10
N,BA.1.13,2022-03-09,26
N,BA.1.13,2022-03-10,4
N,BA.1.13,2022-03-11,7
N,BA.1.13,2022-03-12,5
N,BA.1.13,2022-03-13,1
N,BA.1.13,2022-03-14,1
N,BA.1.13,2022-03-15,8
N,BA.1.13,2022-03-16,11
N,BA.1.13,2022-03-17,2
N,BA.1.13,2022-03-18,1
N,BA.1.13,2022-03-23,1
N,BA.1.13.1,2021-12-13,1
N,BA.1.13.1,2021-12-14,8
N,BA.1.13.1,2021-12-15,6
N,BA.1.13.1,2021-12-16,1
N,BA.1.13.1,2021-12-18,2
N,BA.1.13.1,2021-12-20,2
N,BA.1.13.1,2021-12-21,2
N,BA.1.13.1,2021-12-22,1
N,BA.1.13.1,2021-12-25,1
N,BA.1.13.1,2021-12-26,3
N,BA.1.13.1,2021-12-27,3
N,BA.1.13.1,2021-12-29,3
N,BA.1.13.1,2021-12-30,9
N,BA.1.13.1,2021-12-31,23
N,BA.1.13.1,2022-01-01,9
N,BA.1.13.1,2022-01-03,16
N,BA.1.13.1,2022-01-04,18
N,BA.1.13.1,2022-01-05,18
N,BA.1.13.1,2022-01-06,6
N,BA.1.13.1,2022-01-07,1
N,BA.1.13.1,2022-01-08,1
N,BA.1.13.1,2022-01-10,2
N,BA.1.13.1,2022-01-11,3
N,BA.1.13.1,2022-01-12,9
N,BA.1.13.1,2022-01-13,25
N,BA.1.13.1,2022-01-14,4
N,BA.1.13.1,2022-01-17,57
N,BA.1.13.1,2022-01-18,14
N,BA.1.13.1,2022-01-19,13
N,BA.1.13.1,2022-01-20,4
N,BA.1.13.1,2022-01-31,1
N,BA.1.13.1,2022-02-03,1
N,BA.1.13.1,2022-02-04,1
N,BA.1.13.1,2022-02-06,2
N,BA.1.13.1,2022-02-09,1
N,BA.1.13.1,2022-02-10,1
N,BA.1.13.1,2022-02-14,1
N,BA.1.13.1,2022-02-22,2
N,BA.1.13.1,2022-02-26,2
N,BA.1.13.1,2022-03-03,2
N,BA.1.13.1,2022-03-04,2
N,BA.1.13.1,2022-03-09,2
N,BA.1.13.1,2022-03-10,13
N,BA.1.13.1,2022-03-11,2
N,BA.1.13.1,2022-03-13,2
N,BA.1.14,2021-01-03,2
N,BA.1.14,2021-11-24,3
N,BA.1.14,2021-11-25,1
N,BA.1.14,2021-11-26,2
N,BA.1.14,2021-11-27,3
N,BA.1.14,2021-11-28,3
N,BA.1.14,2021-11-29,1
N,BA.1.14,2021-11-30,2
N,BA.1.14,2021-12-01,3
N,BA.1.14,2021-12-02,3
N,BA.1.14,2021-12-03,1
N,BA.1.14,2021-12-04,4
N,BA.1.14,2021-12-05,3
N,BA.1.14,2021-12-06,2
N,BA.1.14,2021-12-07,4
N,BA.1.14,2021-12-08,14
N,BA.1.14,2021-12-09,9
N,BA.1.14,2021-12-10,6
N,BA.1.14,2021-12-11,4
N,BA.1.14,2021-12-12,1
N,BA.1.14,2021-12-13,16
N,BA.1.14,2021-12-14,32
N,BA.1.14,2021-12-15,45
N,BA.1.14,2021-12-16,37
N,BA.1.14,2021-12-17,27
N,BA.1.14,2021-12-18,4
N,BA.1.14,2021-12-19,3
N,BA.1.14,2021-12-20,41
N,BA.1.14,2021-12-21,27
N,BA.1.14,2021-12-22,18
N,BA.1.14,2021-12-23,32
N,BA.1.14,2021-12-24,12
N,BA.1.14,2021-12-25,56
N,BA.1.14,2021-12-26,50
N,BA.1.14,2021-12-27,75
N,BA.1.14,2021-12-28,31
N,BA.1.14,2021-12-29,71
N,BA.1.14,2021-12-30,67
N,BA.1.14,2021-12-31,19
N,BA.1.14,2022-01-01,51
N,BA.1.14,2022-01-02,34
N,BA.1.14,2022-01-03,101
N,BA.1.14,2022-01-04,72
N,BA.1.14,2022-01-05,65
N,BA.1.14,2022-01-06,69
N,BA.1.14,2022-01-07,52
N,BA.1.14,2022-01-08,50
N,BA.1.14,2022-01-09,43
N,BA.1.14,2022-01-10,139
N,BA.1.14,2022-01-11,174
N,BA.1.14,2022-01-12,101
N,BA.1.14,2022-01-13,117
N,BA.1.14,2022-01-14,144
N,BA.1.14,2022-01-15,62
N,BA.1.14,2022-01-16,34
N,BA.1.14,2022-01-17,299
N,BA.1.14,2022-01-18,136
N,BA.1.14,2022-01-19,113
N,BA.1.14,2022-01-20,133
N,BA.1.14,2022-01-21,210
N,BA.1.14,2022-01-22,32
N,BA.1.14,2022-01-23,11
N,BA.1.14,2022-01-24,238
N,BA.1.14,2022-01-25,142
N,BA.1.14,2022-01-26,174
N,BA.1.14,2022-01-27,148
N,BA.1.14,2022-01-28,79
N,BA.1.14,2022-01-29,72
N,BA.1.14,2022-01-30,43
N,BA.1.14,2022-01-31,199
N,BA.1.14,2022-02-01,119
N,BA.1.14,2022-02-02,62
N,BA.1.14,2022-02-03,68
N,BA.1.14,2022-02-04,105
N,BA.1.14,2022-02-05,19
N,BA.1.14,2022-02-06,34
N,BA.1.14,2022-02-07,149
N,BA.1.14,2022-02-08,189
N,BA.1.14,2022-02-09,209
N,BA.1.14,2022-02-10,44
N,BA.1.14,2022-02-11,122
N,BA.1.14,2022-02-12,53
N,BA.1.14,2022-02-13,101
N,BA.1.14,2022-02-14,148
N,BA.1.14,2022-02-15,128
N,BA.1.14,2022-02-16,98
N,BA.1.14,2022-02-17,77
N,BA.1.14,2022-02-18,59
N,BA.1.14,2022-02-19,54
N,BA.1.14,2022-02-20,25
N,BA.1.14,2022-02-21,68
N,BA.1.14,2022-02-22,33
N,BA.1.14,2022-02-23,19
N,BA.1.14,2022-02-24,52
N,BA.1.14,2022-02-25,18
N,BA.1.14,2022-02-26,31
N,BA.1.14,2022-02-27,10
N,BA.1.14,2022-02-28,26
N,BA.1.14,2022-03-01,55
N,BA.1.14,2022-03-02,74
N,BA.1.14,2022-03-03,56
N,BA.1.14,2022-03-04,26
N,BA.1.14,2022-03-05,46
N,BA.1.14,2022-03-06,21
N,BA.1.14,2022-03-07,29
N,BA.1.14,2022-03-08,33
N,BA.1.14,2022-03-09,38
N,BA.1.14,2022-03-10,17
N,BA.1.14,2022-03-11,5
N,BA.1.14,2022-03-12,8
N,BA.1.14,2022-03-13,17
N,BA.1.14,2022-03-14,27
N,BA.1.14,2022-03-15,27
N,BA.1.14,2022-03-16,21
N,BA.1.14,2022-03-17,8
N,BA.1.14,2022-03-18,2
N,BA.1.14,2022-03-19,6
N,BA.1.14,2022-03-20,2
N,BA.1.14,2022-03-21,17
N,BA.1.14,2022-03-22,9
N,BA.1.14,2022-03-23,12
N,BA.1.14,2022-03-24,11
N,BA.1.14,2022-03-25,1
N,BA.1.14,2022-03-27,3
N,BA.1.14,2022-03-28,1
N,BA.1.14,2022-03-29,1
N,BA.1.14,2022-03-31,1
N,BA.1.15,2020-01-14,1
N,BA.1.15,2020-12-26,1
N,BA.1.15,2021-12-01,2
N,BA.1.15,2021-12-02,2
N,BA.1.15,2021-12-03,4
N,BA.1.15,2021-12-04,4
N,BA.1.15,2021-12-05,1
N,BA.1.15,2021-12-06,5
N,BA.1.15,2021-12-07,2
N,BA.1.15,2021-12-08,8
N,BA.1.15,2021-12-09,9
N,BA.1.15,2021-12-10,11
N,BA.1.15,2021-12-11,6
N,BA.1.15,2021-12-12,5
N,BA.1.15,2021-12-13,27
N,BA.1.15,2021-12-14,14
N,BA.1.15,2021-12-15,22
N,BA.1.15,2021-12-16,23
N,BA.1.15,2021-12-17,13
N,BA.1.15,2021-12-18,2
N,BA.1.15,2021-12-20,14
N,BA.1.15,2021-12-21,25
N,BA.1.15,2021-12-22,27
N,BA.1.15,2021-12-23,40
N,BA.1.15,2021-12-24,9
N,BA.1.15,2021-12-25,12
N,BA.1.15,2021-12-26,6
N,BA.1.15,2021-12-27,51
N,BA.1.15,2021-12-28,59
N,BA.1.15,2021-12-29,93
N,BA.1.15,2021-12-30,42
N,BA.1.15,2021-12-31,21
N,BA.1.15,2022-01-01,12
N,BA.1.15,2022-01-02,14
N,BA.1.15,2022-01-03,89
N,BA.1.15,2022-01-04,42
N,BA.1.15,2022-01-05,59
N,BA.1.15,2022-01-06,38
N,BA.1.15,2022-01-07,29
N,BA.1.15,2022-01-08,10
N,BA.1.15,2022-01-09,4
N,BA.1.15,2022-01-10,124
N,BA.1.15,2022-01-11,90
N,BA.1.15,2022-01-12,64
N,BA.1.15,2022-01-13,73
N,BA.1.15,2022-01-14,54
N,BA.1.15,2022-01-15,23
N,BA.1.15,2022-01-16,14
N,BA.1.15,2022-01-17,116
N,BA.1.15,2022-01-18,103
N,BA.1.15,2022-01-19,80
N,BA.1.15,2022-01-20,75
N,BA.1.15,2022-01-21,73
N,BA.1.15,2022-01-22,9
N,BA.1.15,2022-01-23,13
N,BA.1.15,2022-01-24,82
N,BA.1.15,2022-01-25,66
N,BA.1.15,2022-01-26,47
N,BA.1.15,2022-01-27,41
N,BA.1.15,2022-01-28,36
N,BA.1.15,2022-01-29,14
N,BA.1.15,2022-01-30,8
N,BA.1.15,2022-01-31,53
N,BA.1.15,2022-02-01,39
N,BA.1.15,2022-02-02,25
N,BA.1.15,2022-02-03,48
N,BA.1.15,2022-02-04,38
N,BA.1.15,2022-02-05,19
N,BA.1.15,2022-02-06,13
N,BA.1.15,2022-02-07,37
N,BA.1.15,2022-02-08,34
N,BA.1.15,2022-02-09,38
N,BA.1.15,2022-02-10,29
N,BA.1.15,2022-02-11,48
N,BA.1.15,2022-02-12,13
N,BA.1.15,2022-02-13,19
N,BA.1.15,2022-02-14,43
N,BA.1.15,2022-02-15,56
N,BA.1.15,2022-02-16,44
N,BA.1.15,2022-02-17,54
N,BA.1.15,2022-02-18,38
N,BA.1.15,2022-02-19,11
N,BA.1.15,2022-02-20,8
N,BA.1.15,2022-02-21,49
N,BA.1.15,2022-02-22,19
N,BA.1.15,2022-02-23,20
N,BA.1.15,2022-02-24,9
N,BA.1.15,2022-02-25,8
N,BA.1.15,2022-02-26,16
N,BA.1.15,2022-02-27,1
N,BA.1.15,2022-02-28,13
N,BA.1.15,2022-03-01,18
N,BA.1.15,2022-03-02,29
N,BA.1.15,2022-03-03,15
N,BA.1.15,2022-03-04,15
N,BA.1.15,2022-03-05,9
N,BA.1.15,2022-03-06,5
N,BA.1.15,2022-03-07,11
N,BA.1.15,2022-03-08,7
N,BA.1.15,2022-03-09,7
N,BA.1.15,2022-03-10,11
N,BA.1.15,2022-03-11,9
N,BA.1.15,2022-03-12,4
N,BA.1.15,2022-03-14,8
N,BA.1.15,2022-03-15,7
N,BA.1.15,2022-03-16,4
N,BA.1.15,2022-03-17,8
N,BA.1.15,2022-03-18,5
N,BA.1.15,2022-03-19,1
N,BA.1.15,2022-03-21,11
N,BA.1.15,2022-03-22,2
N,BA.1.15,2022-03-23,2
N,BA.1.15,2022-03-24,5
N,BA.1.15,2022-03-25,1
N,BA.1.15,2022-03-26,1
N,BA.1.15.1,2021-12-11,1
N,BA.1.15.1,2021-12-12,1
N,BA.1.15.1,2021-12-13,1
N,BA.1.15.1,2021-12-14,4
N,BA.1.15.1,2021-12-15,1
N,BA.1.15.1,2021-12-16,3
N,BA.1.15.1,2021-12-17,4
N,BA.1.15.1,2021-12-18,2
N,BA.1.15.1,2021-12-19,1
N,BA.1.15.1,2021-12-20,11
N,BA.1.15.1,2021-12-21,4
N,BA.1.15.1,2021-12-23,2
N,BA.1.15.1,2021-12-24,2
N,BA.1.15.1,2021-12-26,1
N,BA.1.15.1,2021-12-27,9
N,BA.1.15.1,2021-12-28,5
N,BA.1.15.1,2021-12-29,11
N,BA.1.15.1,2021-12-30,11
N,BA.1.15.1,2021-12-31,9
N,BA.1.15.1,2022-01-01,2
N,BA.1.15.1,2022-01-02,5
N,BA.1.15.1,2022-01-03,11
N,BA.1.15.1,2022-01-04,12
N,BA.1.15.1,2022-01-05,16
N,BA.1.15.1,2022-01-06,6
N,BA.1.15.1,2022-01-07,12
N,BA.1.15.1,2022-01-08,7
N,BA.1.15.1,2022-01-09,3
N,BA.1.15.1,2022-01-10,27
N,BA.1.15.1,2022-01-11,30
N,BA.1.15.1,2022-01-12,13
N,BA.1.15.1,2022-01-13,17
N,BA.1.15.1,2022-01-14,16
N,BA.1.15.1,2022-01-15,7
N,BA.1.15.1,2022-01-16,3
N,BA.1.15.1,2022-01-17,31
N,BA.1.15.1,2022-01-18,14
N,BA.1.15.1,2022-01-19,26
N,BA.1.15.1,2022-01-20,18
N,BA.1.15.1,2022-01-21,31
N,BA.1.15.1,2022-01-22,5
N,BA.1.15.1,2022-01-23,3
N,BA.1.15.1,2022-01-24,26
N,BA.1.15.1,2022-01-25,23
N,BA.1.15.1,2022-01-26,12
N,BA.1.15.1,2022-01-27,17
N,BA.1.15.1,2022-01-28,3
N,BA.1.15.1,2022-01-29,6
N,BA.1.15.1,2022-01-30,6
N,BA.1.15.1,2022-01-31,18
N,BA.1.15.1,2022-02-01,12
N,BA.1.15.1,2022-02-02,8
N,BA.1.15.1,2022-02-03,10
N,BA.1.15.1,2022-02-04,8
N,BA.1.15.1,2022-02-05,6
N,BA.1.15.1,2022-02-06,7
N,BA.1.15.1,2022-02-07,19
N,BA.1.15.1,2022-02-08,11
N,BA.1.15.1,2022-02-09,17
N,BA.1.15.1,2022-02-10,7
N,BA.1.15.1,2022-02-11,12
N,BA.1.15.1,2022-02-12,4
N,BA.1.15.1,2022-02-13,6
N,BA.1.15.1,2022-02-14,11
N,BA.1.15.1,2022-02-15,13
N,BA.1.15.1,2022-02-16,5
N,BA.1.15.1,2022-02-17,6
N,BA.1.15.1,2022-02-18,6
N,BA.1.15.1,2022-02-19,7
N,BA.1.15.1,2022-02-21,5
N,BA.1.15.1,2022-02-22,8
N,BA.1.15.1,2022-02-23,4
N,BA.1.15.1,2022-02-24,5
N,BA.1.15.1,2022-02-25,1
N,BA.1.15.1,2022-02-26,2
N,BA.1.15.1,2022-02-27,3
N,BA.1.15.1,2022-02-28,1
N,BA.1.15.1,2022-03-01,5
N,BA.1.15.1,2022-03-02,4
N,BA.1.15.1,2022-03-03,4
N,BA.1.15.1,2022-03-04,5
N,BA.1.15.1,2022-03-06,3
N,BA.1.15.1,2022-03-07,4
N,BA.1.15.1,2022-03-08,3
N,BA.1.15.1,2022-03-09,3
N,BA.1.15.1,2022-03-10,2
N,BA.1.15.1,2022-03-11,1
N,BA.1.15.1,2022-03-13,1
N,BA.1.15.1,2022-03-15,1
N,BA.1.15.1,2022-03-19,1
N,BA.1.15.1,2022-03-21,2
N,BA.1.15.1,2022-03-22,2
N,BA.1.15.1,2022-03-24,1
N,BA.1.16,2021-01-13,1
N,BA.1.16,2021-12-13,2
N,BA.1.16,2021-12-15,4
N,BA.1.16,2021-12-16,4
N,BA.1.16,2021-12-17,8
N,BA.1.16,2021-12-18,2
N,BA.1.16,2021-12-20,12
N,BA.1.16,2021-12-21,6
N,BA.1.16,2021-12-22,9
N,BA.1.16,2021-12-23,11
N,BA.1.16,2021-12-24,6
N,BA.1.16,2021-12-25,6
N,BA.1.16,2021-12-26,5
N,BA.1.16,2021-12-27,26
N,BA.1.16,2021-12-28,28
N,BA.1.16,2021-12-29,33
N,BA.1.16,2021-12-30,20
N,BA.1.16,2021-12-31,12
N,BA.1.16,2022-01-01,14
N,BA.1.16,2022-01-02,3
N,BA.1.16,2022-01-03,26
N,BA.1.16,2022-01-04,23
N,BA.1.16,2022-01-05,32
N,BA.1.16,2022-01-06,37
N,BA.1.16,2022-01-07,36
N,BA.1.16,2022-01-08,16
N,BA.1.16,2022-01-09,10
N,BA.1.16,2022-01-10,56
N,BA.1.16,2022-01-11,52
N,BA.1.16,2022-01-12,44
N,BA.1.16,2022-01-13,41
N,BA.1.16,2022-01-14,45
N,BA.1.16,2022-01-15,18
N,BA.1.16,2022-01-16,17
N,BA.1.16,2022-01-17,73
N,BA.1.16,2022-01-18,67
N,BA.1.16,2022-01-19,59
N,BA.1.16,2022-01-20,63
N,BA.1.16,2022-01-21,62
N,BA.1.16,2022-01-22,11
N,BA.1.16,2022-01-23,11
N,BA.1.16,2022-01-24,69
N,BA.1.16,2022-01-25,45
N,BA.1.16,2022-01-26,52
N,BA.1.16,2022-01-27,48
N,BA.1.16,2022-01-28,43
N,BA.1.16,2022-01-29,13
N,BA.1.16,2022-01-30,13
N,BA.1.16,2022-01-31,61
N,BA.1.16,2022-02-01,41
N,BA.1.16,2022-02-02,29
N,BA.1.16,2022-02-03,37
N,BA.1.16,2022-02-04,40
N,BA.1.16,2022-02-05,11
N,BA.1.16,2022-02-06,9
N,BA.1.16,2022-02-07,43
N,BA.1.16,2022-02-08,48
N,BA.1.16,2022-02-09,40
N,BA.1.16,2022-02-10,29
N,BA.1.16,2022-02-11,41
N,BA.1.16,2022-02-12,16
N,BA.1.16,2022-02-13,11
N,BA.1.16,2022-02-14,40
N,BA.1.16,2022-02-15,39
N,BA.1.16,2022-02-16,18
N,BA.1.16,2022-02-17,32
N,BA.1.16,2022-02-18,23
N,BA.1.16,2022-02-19,16
N,BA.1.16,2022-02-20,2
N,BA.1.16,2022-02-21,33
N,BA.1.16,2022-02-22,30
N,BA.1.16,2022-02-23,16
N,BA.1.16,2022-02-24,11
N,BA.1.16,2022-02-25,18
N,BA.1.16,2022-02-26,6
N,BA.1.16,2022-02-27,5
N,BA.1.16,2022-02-28,12
N,BA.1.16,2022-03-01,12
N,BA.1.16,2022-03-02,24
N,BA.1.16,2022-03-03,8
N,BA.1.16,2022-03-04,12
N,BA.1.16,2022-03-05,5
N,BA.1.16,2022-03-06,5
N,BA.1.16,2022-03-07,10
N,BA.1.16,2022-03-08,18
N,BA.1.16,2022-03-09,13
N,BA.1.16,2022-03-10,5
N,BA.1.16,2022-03-11,9
N,BA.1.16,2022-03-12,1
N,BA.1.16,2022-03-13,4
N,BA.1.16,2022-03-14,4
N,BA.1.16,2022-03-15,5
N,BA.1.16,2022-03-16,6
N,BA.1.16,2022-03-17,4
N,BA.1.16,2022-03-18,4
N,BA.1.16,2022-03-19,4
N,BA.1.16,2022-03-20,1
N,BA.1.16,2022-03-23,1
N,BA.1.16,2022-03-24,4
N,BA.1.16,2022-03-27,1
N,BA.1.16,2022-03-28,1
N,BA.1.16.1,2022-01-10,1
N,BA.1.17,2021-01-12,1
N,BA.1.17,2021-11-26,1
N,BA.1.17,2021-11-29,8
N,BA.1.17,2021-11-30,1
N,BA.1.17,2021-12-01,1
N,BA.1.17,2021-12-02,3
N,BA.1.17,2021-12-03,4
N,BA.1.17,2021-12-06,2
N,BA.1.17,2021-12-07,4
N,BA.1.17,2021-12-08,4
N,BA.1.17,2021-12-09,13
N,BA.1.17,2021-12-10,10
N,BA.1.17,2021-12-11,1
N,BA.1.17,2021-12-12,1
N,BA.1.17,2021-12-13,11
N,BA.1.17,2021-12-14,15
N,BA.1.17,2021-12-15,20
N,BA.1.17,2021-12-16,19
N,BA.1.17,2021-12-17,21
N,BA.1.17,2021-12-18,6
N,BA.1.17,2021-12-19,10
N,BA.1.17,2021-12-20,35
N,BA.1.17,2021-12-21,21
N,BA.1.17,2021-12-22,36
N,BA.1.17,2021-12-23,45
N,BA.1.17,2021-12-24,16
N,BA.1.17,2021-12-25,17
N,BA.1.17,2021-12-26,20
N,BA.1.17,2021-12-27,81
N,BA.1.17,2021-12-28,66
N,BA.1.17,2021-12-29,121
N,BA.1.17,2021-12-30,124
N,BA.1.17,2021-12-31,51
N,BA.1.17,2022-01-01,44
N,BA.1.17,2022-01-02,28
N,BA.1.17,2022-01-03,120
N,BA.1.17,2022-01-04,99
N,BA.1.17,2022-01-05,172
N,BA.1.17,2022-01-06,130
N,BA.1.17,2022-01-07,96
N,BA.1.17,2022-01-08,40
N,BA.1.17,2022-01-09,35
N,BA.1.17,2022-01-10,220
N,BA.1.17,2022-01-11,222
N,BA.1.17,2022-01-12,161
N,BA.1.17,2022-01-13,190
N,BA.1.17,2022-01-14,155
N,BA.1.17,2022-01-15,71
N,BA.1.17,2022-01-16,53
N,BA.1.17,2022-01-17,264
N,BA.1.17,2022-01-18,206
N,BA.1.17,2022-01-19,154
N,BA.1.17,2022-01-20,185
N,BA.1.17,2022-01-21,208
N,BA.1.17,2022-01-22,35
N,BA.1.17,2022-01-23,17
N,BA.1.17,2022-01-24,193
N,BA.1.17,2022-01-25,118
N,BA.1.17,2022-01-26,157
N,BA.1.17,2022-01-27,118
N,BA.1.17,2022-01-28,106
N,BA.1.17,2022-01-29,48
N,BA.1.17,2022-01-30,35
N,BA.1.17,2022-01-31,157
N,BA.1.17,2022-02-01,135
N,BA.1.17,2022-02-02,80
N,BA.1.17,2022-02-03,128
N,BA.1.17,2022-02-04,125
N,BA.1.17,2022-02-05,27
N,BA.1.17,2022-02-06,32
N,BA.1.17,2022-02-07,130
N,BA.1.17,2022-02-08,115
N,BA.1.17,2022-02-09,130
N,BA.1.17,2022-02-10,66
N,BA.1.17,2022-02-11,93
N,BA.1.17,2022-02-12,26
N,BA.1.17,2022-02-13,42
N,BA.1.17,2022-02-14,124
N,BA.1.17,2022-02-15,97
N,BA.1.17,2022-02-16,80
N,BA.1.17,2022-02-17,73
N,BA.1.17,2022-02-18,42
N,BA.1.17,2022-02-19,30
N,BA.1.17,2022-02-20,16
N,BA.1.17,2022-02-21,52
N,BA.1.17,2022-02-22,41
N,BA.1.17,2022-02-23,47
N,BA.1.17,2022-02-24,43
N,BA.1.17,2022-02-25,30
N,BA.1.17,2022-02-26,24
N,BA.1.17,2022-02-27,20
N,BA.1.17,2022-02-28,25
N,BA.1.17,2022-03-01,26
N,BA.1.17,2022-03-02,39
N,BA.1.17,2022-03-03,43
N,BA.1.17,2022-03-04,37
N,BA.1.17,2022-03-05,14
N,BA.1.17,2022-03-06,6
N,BA.1.17,2022-03-07,24
N,BA.1.17,2022-03-08,26
N,BA.1.17,2022-03-09,36
N,BA.1.17,2022-03-10,17
N,BA.1.17,2022-03-11,16
N,BA.1.17,2022-03-12,7
N,BA.1.17,2022-03-13,15
N,BA.1.17,2022-03-14,22
N,BA.1.17,2022-03-15,23
N,BA.1.17,2022-03-16,18
N,BA.1.17,2022-03-17,6
N,BA.1.17,2022-03-18,8
N,BA.1.17,2022-03-19,2
N,BA.1.17,2022-03-20,2
N,BA.1.17,2022-03-21,14
N,BA.1.17,2022-03-22,5
N,BA.1.17,2022-03-23,6
N,BA.1.17,2022-03-24,9
N,BA.1.17,2022-03-25,3
N,BA.1.17,2022-03-26,2
N,BA.1.17,2022-03-27,2
N,BA.1.17,2022-03-28,2
N,BA.1.2,2021-12-16,1
N,BA.1.2,2022-01-04,2
N,BA.1.2,2022-01-17,1
N,BA.1.2,2022-01-24,1
N,BA.1.2,2022-01-27,2
N,BA.1.2,2022-01-31,1
N,BA.1.2,2022-02-09,1
N,BA.1.2,2022-02-11,1
N,BA.1.3,2022-01-03,1
N,BA.1.3,2022-01-08,1
N,BA.1.3,2022-03-22,1
N,BA.1.4,2021-01-12,1
N,BA.1.4,2021-12-28,1
N,BA.1.4,2021-12-29,1
N,BA.1.4,2021-12-31,1
N,BA.1.4,2022-01-02,1
N,BA.1.4,2022-01-04,1
N,BA.1.4,2022-01-07,1
N,BA.1.4,2022-01-12,1
N,BA.1.4,2022-01-19,3
N,BA.1.4,2022-01-21,2
N,BA.1.4,2022-01-26,1
N,BA.1.4,2022-02-17,1
N,BA.1.4,2022-02-18,1
N,BA.1.4,2022-02-22,1
N,BA.1.4,2022-03-14,1
N,BA.1.5,2021-12-06,1
N,BA.1.5,2021-12-17,1
N,BA.1.5,2021-12-30,1
N,BA.1.5,2022-01-19,1
N,BA.1.5,2022-01-28,1
N,BA.1.5,2022-02-04,1
N,BA.1.5,2022-02-07,1
N,BA.1.5,2022-02-13,1
N,BA.1.6,2022-01-03,1
N,BA.1.6,2022-01-18,1
N,BA.1.6,2022-01-20,1
N,BA.1.6,2022-01-24,1
N,BA.1.6,2022-01-27,1
N,BA.1.6,2022-02-07,4
N,BA.1.6,2022-02-09,1
N,BA.1.6,2022-02-11,2
N,BA.1.6,2022-02-15,1
N,BA.1.6,2022-02-16,1
N,BA.1.6,2022-02-21,2
N,BA.1.6,2022-02-22,1
N,BA.1.6,2022-02-23,1
N,BA.1.7,2022-01-01,1
N,BA.1.7,2022-01-05,1
N,BA.1.7,2022-01-06,2
N,BA.1.7,2022-01-10,1
N,BA.1.7,2022-01-11,1
N,BA.1.7,2022-01-15,1
N,BA.1.7,2022-01-17,1
N,BA.1.7,2022-02-01,1
N,BA.1.7,2022-02-02,1
N,BA.1.7,2022-02-05,1
N,BA.1.7,2022-02-12,1
N,BA.1.7,2022-02-14,1
N,BA.1.7,2022-02-17,2
N,BA.1.7,2022-02-22,1
N,BA.1.7,2022-03-18,1
N,BA.1.7,2022-03-19,1
N,BA.1.7,2022-03-21,1
N,BA.1.8,2021-12-17,1
N,BA.1.8,2021-12-22,3
N,BA.1.8,2021-12-27,3
N,BA.1.8,2021-12-28,1
N,BA.1.8,2021-12-29,3
N,BA.1.8,2021-12-30,2
N,BA.1.8,2021-12-31,1
N,BA.1.8,2022-01-03,2
N,BA.1.8,2022-01-04,1
N,BA.1.8,2022-01-05,3
N,BA.1.8,2022-01-06,2
N,BA.1.8,2022-01-08,1
N,BA.1.8,2022-01-09,5
N,BA.1.8,2022-01-11,5
N,BA.1.8,2022-01-12,2
N,BA.1.8,2022-01-13,4
N,BA.1.8,2022-01-14,5
N,BA.1.8,2022-01-15,2
N,BA.1.8,2022-01-16,1
N,BA.1.8,2022-01-17,2
N,BA.1.8,2022-01-18,6
N,BA.1.8,2022-01-19,1
N,BA.1.8,2022-01-20,2
N,BA.1.8,2022-01-21,6
N,BA.1.8,2022-01-22,1
N,BA.1.8,2022-01-25,1
N,BA.1.8,2022-01-26,2
N,BA.1.8,2022-01-27,5
N,BA.1.8,2022-01-28,1
N,BA.1.8,2022-01-29,3
N,BA.1.8,2022-01-30,1
N,BA.1.8,2022-01-31,5
N,BA.1.8,2022-02-01,1
N,BA.1.8,2022-02-02,4
N,BA.1.8,2022-02-03,1
N,BA.1.8,2022-02-04,2
N,BA.1.8,2022-02-07,1
N,BA.1.8,2022-02-08,4
N,BA.1.8,2022-02-09,1
N,BA.1.8,2022-02-10,1
N,BA.1.8,2022-02-11,1
N,BA.1.8,2022-02-13,1
N,BA.1.8,2022-02-15,1
N,BA.1.8,2022-02-16,2
N,BA.1.8,2022-02-17,1
N,BA.1.8,2022-02-19,2
N,BA.1.8,2022-02-21,5
N,BA.1.8,2022-02-25,1
N,BA.1.8,2022-02-26,1
N,BA.1.8,2022-03-01,1
N,BA.1.8,2022-03-03,1
N,BA.1.8,2022-03-11,1
N,BA.1.8,2022-03-14,1
N,BA.1.8,2022-03-29,1
N,BA.1.9,2021-12-17,1
N,BA.1.9,2021-12-22,1
N,BA.1.9,2021-12-27,1
N,BA.1.9,2021-12-28,1
N,BA.1.9,2021-12-29,3
N,BA.1.9,2021-12-31,1
N,BA.1.9,2022-01-01,1
N,BA.1.9,2022-01-03,1
N,BA.1.9,2022-01-04,1
N,BA.1.9,2022-01-10,7
N,BA.1.9,2022-01-11,8
